date,stock_id,title,sentiment
2026-03-23,2330,2330 台積電 - 伊朗最高領袖點頭！ 伊外長與美特使通話：同意與美談判 202... - 股市爆料同學會 - cmoney.tw,1.0
2026-03-23,2330,2330 台積電 - 台積產能訊息- 股市爆料同學會 - cmoney.tw,0.0
2026-03-24,2330,台積電2奈米需求爆單，輝達、Meta 爭搶產能且先進製程連四年調漲 - MSN,1.0
2026-03-24,2330,快訊／川普TACO！台股大漲638點收復3萬3　台積電漲40元至1850 - ETtoday財經雲,0.5
2026-03-24,2330,千金股解密—台積電2330 - stock.ltn.com.tw,0.0
2026-03-24,2330,川普又「TACO」！台積電開盤漲40元至1850元後收斂 股市名師李永年：先觀望 - Yahoo股市,0.5
2026-03-24,2330,台積電產能吃緊 三星德州二廠衝刺補位 搶當AI晶片救火隊 - news.cnyes.com,1.0
2026-03-24,2330,張忠謀愛將新出路！何麗梅自台積電退休　爆轉戰宏碁獨董 - ETtoday財經雲,0.0
2026-03-24,2330,快訊／台股收跌110.26點 台積電持平至1810 - ETtoday財經雲,0.0
2026-03-24,2330,快訊／台股收跌110.26點　台積電持平至1810 - ETtoday財經雲,0.0
2026-03-24,2330,台積電最新排名出爐！全球市值最高企業名次一次看 - 自由財經,1.0
2026-03-24,2330,台積電最新排名出爐！全球市值最高企業名次一次看 - 自由財經,1.0
2026-03-24,2330,焦點股：矽科宏晟受惠台積電擴廠，今年營運重回成長， 股價強攻漲停 - MSN,1.0
2026-03-24,2330,焦點股：矽科宏晟受惠台積電擴廠，今年營運重回成長， 股價強攻漲停 - MSN,1.0
2026-03-24,2330,張忠謀愛將4月退休！身價82億台積電「大掌櫃」何麗梅 坐鎮這公司獨董 - Yahoo新聞,0.5
2026-03-24,2330,張忠謀愛將4月退休! 身價82 億台積電大掌櫃何麗梅坐鎮這公司獨董 - MSN,0.5
2026-03-24,2330,張忠謀愛將4月退休! 身價82 億台積電大掌櫃何麗梅坐鎮這公司獨董 - MSN,0.5
2026-03-24,2330,台積電資深副總經理何麗梅將退休 未來轉戰宏碁獨董 - 聯合新聞網,1.0
2026-03-24,2330,台積電晶片產能爆觸頂！博通稱「卡住供應鏈」 PCB交期拉長同陷瓶頸 - FTNN 新聞網,0.5
2026-03-24,2330,台積電(2330) 個股概覽 | 個股 - 股市 - cmoney.tw,0.0
2026-03-24,2330,2330 台積電 - MicroLED導入光互連台積、發哥等台鏈受惠- 股市爆料同學會 - cmoney.tw,1.0
2026-03-24,2330,【即時新聞】台積電今日開高震盪收平盤，受尾盤賣壓拉低15元影響 - cmoney.tw,0.0
2026-03-24,2330,2330 台積電 - 30年沒簽過合約！黃仁勳：台積電優勢是“信任“是重要無形技術- 股市爆料同學會 - cmoney.tw,1.0
2026-03-24,2330,300萬年薪Google工程師買7千萬房、台積電只挑2500萬？網喊階級差距：數千萬頭款誰能一次給 - Yahoo股市,-0.5
2026-03-25,2330,外資賣超台積電919.5億！八大公股連4天補血買入萬張 群創跌破25元也被搶救 - ftnn.com.tw,0.5
2026-03-25,2330,外資賣超台積電919.5億！八大公股連4天補血買入萬張 群創跌破25元也被搶救 - FTNN 新聞網,0.5
2026-03-25,2330,台股開盤》台積電喊衝 指數漲939點創史上第7大 - 自由財經,1.0
2026-03-25,2330,台達電漲停！台積電、日月光衝了 台股大漲926點 - 東森電視,0.5
2026-03-25,2330,"台股強彈逾900點！台積電早盤衝1,870元、台達電觸及漲停 - 聯合新聞網",0.5
2026-03-25,2330,"多頭強力回擊！台股收盤上漲826點收33,439點 台積電上漲35元 - 聯合新聞網",0.5
2026-03-25,2330,【即時新聞】台積電(2330)股價屢創新高引發一股制改革，立院要求證交所一個月內提出可行性報告 - CMoney投資網誌,0.5
2026-03-25,2330,台積電(2330) 個股概覽 | 個股 - 股市 - cmoney.tw,0.0
2026-03-25,2330,2330 台積電 - 市場強弱自有其理路可循趨強避弱為生存之道- 股市爆料同學會 - cmoney.tw,1.0
2026-03-25,2330,2330 台積電 - 市場強弱自有其理路可循趨強避弱為生存之道- 股市爆料同學會 - CMoney,1.0
2026-03-25,2330,2330 台積電 - 利多不漲是訊號？控制部位，汰弱留強鎖定真主流！ - 股市爆料同學會 - CMoney,0.5
2026-03-25,2330,2330 台積電 - 游庭皓直播2026/3/26(四) - 股市爆料同學會 - cmoney.tw,0.0
2026-03-25,2330,2330 台積電 - 游庭皓直播2026/3/26(四) - 股市爆料同學會 - CMoney,0.0
2026-03-25,2330,外資回補 台積電、台達電強勢 - Yahoo股市,0.5
2026-03-26,2330,博通示警產能逼近極限引發供應隱憂，台積電ADR週三追高1.31%連三彈 - Yahoo股市,-0.5
2026-03-26,2330,台積電漲20元至1865　台股漲330點收復33700 - ETtoday財經雲,0.0
2026-03-26,2330,台積電再漲20元至1865元 名師喊別開心太早：還會震盪 - Yahoo股市,1.0
2026-03-26,2330,國際油價回落！台積電反攻1900元大關、鴻海買盤回流 台達電獲利了結翻黑 - FTNN 新聞網,0.5
2026-03-26,2330,台積電再漲20元至1865元 名師喊別開心太早：還會震盪 - Yahoo股市,1.0
2026-03-26,2330,2330 台積電 - https://www.youtube.com/watch?... - 股市爆料同學會 - CMoney,0.0
2026-03-26,2330,國際油價回落！台積電反攻1900元大關、鴻海買盤回流 台達電獲利了結翻黑 - Yahoo股市,0.5
2026-03-26,2330,快訊／台股開高走低收跌101.49點　台積電跌5元至1840 - ETtoday財經雲,-0.5
2026-03-26,2330,2330 台積電 - 外資又轉賣 台股虎頭蛇尾 台積、聯發科等權值股尾盤遭摜壓 ... - 股市爆料同學會 - CMoney,0.0
2026-03-26,2330,台積電尾盤遭賣單襲擊！翻黑收1840元 專家：還會震盪 - Yahoo股市,1.0
2026-03-26,2330,台股盤中震盪走低！終場下跌101點 台積電收1840元 - Yahoo股市,-1.0
2026-03-26,2330,2330 台積電 - 昨晚大狀況，盤前提醒！ - 股市爆料同學會 - CMoney,0.0
2026-03-26,2330,"AI 狂潮引爆「一個人的武林」！台積電(2330)拉回即買點？外資喊上 2,600 元 - 理財周刊",-1.0
2026-03-26,2330,"AI 狂潮引爆「一個人的武林」！台積電(2330)拉回即買點？外資喊上 2,600 元 - 台灣好新聞",-1.0
2026-03-26,2330,2330 台積電 - 法說會爆料大會發言人忘了關麥- 股市爆料同學會 - CMoney,0.0
2026-03-26,2330,2330 台積電 - 人不是神常自稱是神的要特別小心漲跌(起伏)本是因緣俱足- 股市爆料同學會 - CMoney,-0.5
2026-03-26,2330,2330 台積電 - 【阿伯盤中快報】大盤變臉跳水這波是崩盤，還是主力收割？ - 股市爆料同學會 - CMoney,0.0
2026-03-26,2330,2330 台積電 - 1417神之嘉裕0.25現金股利55%毛利率- 股市爆料同學會 - CMoney,0.0
2026-03-26,2330,2330 台積電 - 今日抄底成功🏅，空方連續套2次。尾盤有機會強拉！ - 股市爆料同學會 - CMoney,1.0
2026-03-26,2330,台積電(2330)-富邦-左營 - 券商分點進出買賣統計 - 股市爆料同學會 - CMoney,0.5
2026-03-26,2330,2330 台積電 - 第12天不賣台積電- 股市爆料同學會 - CMoney,0.0
2026-03-26,2330,"AI 狂潮引爆「一個人的武林」！台積電(2330)拉回即買點？外資喊上 2,600 元 - 蕃新聞",-1.0
2026-03-26,2330,【即時新聞】台積電(2330)昨日收盤價1840元跌5元，權值股賣壓致大盤翻黑 - CMoney投資網誌,0.5
2026-03-26,2330,【即時新聞】台積電(2330)昨日收盤價1840元跌5元，權值股賣壓致大盤翻黑 - CMoney,0.0
2026-03-27,2330,快訊／台積電跌35元至1805　台股跌近600點失守33K - ETtoday財經雲,-0.5
2026-03-27,2330,快訊／台積電跌35元至1805　台股跌近600點失守33K - finance.ettoday.net,-0.5
2026-03-27,2330,台股開盤》記憶體、ABF載板、台積電瘋狂倒貨 指數跌逾650點 - 自由財經,1.0
2026-03-27,2330,台積電跌35元 台股下挫537點 失守3萬3關卡 - Yahoo新聞,-0.5
2026-03-27,2330,台積電跌35元 台股下挫537點 失守3萬3關卡 - tw.news.yahoo.com,-0.5
2026-03-27,2330,台積電陷1800元保衛戰！股市名師：跌破是禮物 - Yahoo股市,0.0
2026-03-27,2330,賣鏟子誰最賺？別只追弘塑、萬潤 資深投顧點1檔「奈米級」台積電設備股獲利翻3倍 - 旺得富理財網,0.5
2026-03-27,2330,台股收跌225點！台積電跌20元收1820 - Yahoo新聞,0.0
2026-03-27,2330,"台積電鉅額交易驚現2,020元高價、夜盤卻摔破1,800元 後市多空透玄機 - 聯合新聞網",0.5
2026-03-27,2330,"台積電鉅額交易驚現2,020元高價、夜盤卻摔破1,800元 後市多空透玄機 - Yahoo新聞",0.0
2026-03-27,2330,"台積電鉅額交易驚現2,020元高價、夜盤卻摔破1,800元 後市多空透玄機 - tw.news.yahoo.com",0.0
2026-03-27,2330,2330台積電最新股東人數，爆增到250萬人 - CMoney,0.5
2026-03-28,2330,輝達黃仁勳揭台積電成功祕密！製造奇蹟與30年「無合約」信任合作 - AASTOCKS.com,1.0
2026-03-28,2330,輝達黃仁勳揭台積電成功祕密！製造奇蹟與30年「無合約」信任合作 - aastocks.com,1.0
2026-03-28,2330,從晶片打到光通訊！台積電COUPE掀起「光學族群」新戰局 台鏈全面受惠、1.6T世代資金狂追 - FTNN 新聞網,1.0
2026-03-28,2330,從晶片打到光通訊！台積電COUPE掀起「光學族群」新戰局 台鏈全面受惠、1.6T世代資金狂追 - ftnn.com.tw,1.0
2026-03-28,2330,"討論牆 | AI 狂潮引爆「一個人的武林」！台積電(2330)拉回即買點？外資喊上 2,600 元 - LINE TODAY",-1.0
2026-03-28,2330,台積電3奈米逼近極限！訂單分配爆滿 「2大廠」成最大贏家 - FTNN 新聞網,1.0
2026-03-28,2330,台積電3奈米逼近極限！訂單分配爆滿 「2大廠」成最大贏家 - Yahoo股市,1.0
2026-03-28,2330,台積電3奈米逼近極限！訂單分配爆滿 「2大廠」成最大贏家 - tw.stock.yahoo.com,1.0
2026-03-28,2330,台積電3奈米逼近極限！訂單分配爆滿 「2大廠」成最大贏家 - ftnn.com.tw,1.0
2026-03-28,2330,真的要賣台積電？神山地緣風險再被點名 外媒揭「1關鍵數據」：免驚 - FTNN 新聞網,0.5
2026-03-29,2330,少賺了？黃鐙輝南港換房「千元賣台積電」　理財達人：完全正確 - news.housefun.com.tw,0.0
2026-03-29,2330,少賺了？黃鐙輝南港換房「千元賣台積電」　理財達人：完全正確 - 好房網News,0.0
2026-03-29,2330,台積電年度盛事「技術論壇」下月由北美啟動 聚焦先進製程等6大主軸 - 知新聞,1.0
2026-03-29,2330,2330 台積電 - 台積大擴產引爆電力商機來穎、錸德集團等協力廠大進補- 股市爆料同學會 - CMoney,0.5
2026-03-29,2330,2330 台積電 - 台積大擴產引爆電力商機來穎、錸德集團等協力廠大進補- 股市爆料同學會 - cmoney.tw,0.5
2026-03-29,2330,2330 台積電 - 台積少少的股息尚未入帳，今天先人工繁殖再生台積小🐠 ，17... - 股市爆料同學會 - CMoney,0.0
2026-03-29,2330,2330 台積電 - 恭喜了- 股市爆料同學會 - CMoney,0.5
2026-03-29,2330,台積電大單到手！這「先進封裝廠」營收飆近7成 訂單動能逐步增強 - Yahoo股市,1.0
2026-03-29,2330,台積電大單到手！這「先進封裝廠」營收飆近7成 訂單動能逐步增強 - tw.stock.yahoo.com,1.0
2026-03-29,2330,2330 台積電 - 保護好自己的辛苦錢，別讓恐慌吞噬了你的理性！ - 股市爆料同學會 - CMoney,-0.5
2026-03-29,2330,2330 台積電 - 是清算還是重洗？ - 股市爆料同學會 - CMoney,0.5
2026-03-29,2330,2330 台積電 - 台積電總股東人數： 約250.6 萬人🎊 - 股市爆料同學會 - CMoney,0.0
2026-03-29,2330,2330 台積電 - 外資又轉賣 台股虎頭蛇尾 台積、聯發科等權值股尾盤遭摜壓 ... - 股市爆料同學會 - CMoney,0.0
2026-03-29,2330,2330 台積電 - 外資又轉賣 台股虎頭蛇尾 台積、聯發科等權值股尾盤遭摜壓 ... - 股市爆料同學會 - cmoney.tw,0.0
2026-03-29,2330,2330 台積電 - 消息面主導短線有望技術性反彈美伊戰事略有緩解，美股期貨... - 股市爆料同學會 - CMoney,0.5
2026-03-29,2330,2330 台積電 - 消息面主導短線有望技術性反彈美伊戰事略有緩解，美股期貨... - 股市爆料同學會 - cmoney.tw,0.5
2026-03-29,2330,個股：台積電(2330)4/16召開115年第一季法人說明會 - 富聯網,0.5
2026-03-30,2330,2330 台積電 - 快訊！鮑爾今晚的演講，有刻意的淡化伊朗戰爭對通膨的影響，美股 - 股市爆料同學會 - CMoney,-0.5
2026-03-30,2330,2330 台積電 - 快訊！鮑爾今晚的演講，有刻意的淡化伊朗戰爭對通膨的影響，美股 - 股市爆料同學會 - cmoney.tw,-0.5
2026-03-30,2330,老公氣到想離婚！「10張台積電換一間房」少賺300萬，投資專家：當年我也選錯... - Yahoo股市,0.0
2026-03-30,2330,台積電跌40元至1780　台股跌621點失守3萬3 - ETtoday財經雲,-0.5
2026-03-30,2330,台積電跌40元至1780　台股跌621點失守3萬3 - finance.ettoday.net,-0.5
2026-03-30,2330,"台積電開盤遭摜破1,800元 外資調高目標價 - 聯合新聞網",1.0
2026-03-30,2330,"台積電開盤遭摜破1,800元 外資調高目標價 - udn.com",0.5
2026-03-30,2330,台積電跌40元今年第五大！失守1800元 專家喊「多看少做」 - Yahoo股市,0.0
2026-03-30,2330,台積電跌40元今年第五大！失守1800元 專家喊「多看少做」 - tw.stock.yahoo.com,0.0
2026-03-30,2330,日韓暴跌逾5％！台股早盤跌逾6百點 台積電開1780元 - Yahoo股市,-0.5
2026-03-30,2330,日韓暴跌逾5％！台股早盤跌逾6百點 台積電開1780元 - tw.stock.yahoo.com,-0.5
2026-03-30,2330,2330 台積電 - 衝突平息後仍繼續封鎖航道，收通行費，伊朗將會面臨嚴重的後果！ - 股市爆料同學會 - CMoney,0.0
2026-03-30,2330,2330 台積電 - 衝突平息後仍繼續封鎖航道，收通行費，伊朗將會面臨嚴重的後果！ - 股市爆料同學會 - cmoney.tw,0.0
2026-03-30,2330,AI族群綠光壟罩！「封測大廠」苦吞跌停、創意等8檔齊下挫4% 台積電、鴻海全軟腳 - FTNN 新聞網,0.0
2026-03-30,2330,台積電季線保衛戰！法人喊「2不宜」　建議現金彈性5成以上 - ETtoday財經雲,1.0
2026-03-30,2330,台積電季線保衛戰！法人喊「2不宜」　建議現金彈性5成以上 - finance.ettoday.net,1.0
2026-03-30,2330,【即時新聞】台積電開盤跌破1800元，美系券商調升目標價預期N2產能翻倍 - CMoney,1.0
2026-03-30,2330,花旗：台積電未來兩年收入成長料將更加強勁 目標價上調至2800元 - news.cnyes.com,1.0
2026-03-30,2330,花旗：台積電未來兩年收入成長料將更加強勁 目標價上調至2800元 - Yahoo股市,1.0
2026-03-30,2330,花旗：台積電未來兩年收入成長料將更加強勁 目標價上調至2800元 - tw.stock.yahoo.com,1.0
2026-03-30,2330,【即時新聞】台積電今日零股成交逾200萬股，小資族競買顯示市場樂觀 - CMoney,1.0
2026-03-30,2330,【即時新聞】台積電今日零股成交逾200萬股，小資族競買顯示市場樂觀 - cmoney.tw,1.0
2026-03-30,2330,台積電最後買進倒數　零股領紀念品條件曝 - 鏡週刊Mirror Media,0.0
2026-03-30,2330,快訊／台股收盤大跌594.43點　台積電跌40元至1780 - ETtoday財經雲,-0.5
2026-03-30,2330,快訊／台股收跌594.43點　台積電跌40元至1780 - ETtoday財經雲,0.0
2026-03-30,2330,快訊／台股收跌594.43點　台積電跌40元至1780 - finance.ettoday.net,0.0
2026-03-30,2330,最後買進倒數 想拿台積電紀念品快上車！零股族「這1步」沒做恐領不到 - Yahoo新聞,0.0
2026-03-30,2330,台股收盤》摩台結算台積電等1387家翻車 指數收跌594點 - 自由財經,0.0
2026-03-30,2330,台股收盤》摩台結算台積電等1387家翻車 指數收跌594點 - ec.ltn.com.tw,-0.5
2026-03-30,2330,【即時新聞】台積電(2330)今日受中東戰雲壓抑股價下跌30元至1790元 - CMoney投資網誌,0.0
2026-03-30,2330,【即時新聞】台積電(2330)今日受中東戰雲壓抑股價下跌30元至1790元 - CMoney,-0.5
2026-03-30,2330,台股開盤後持續走低！終場下跌594點 台積電收1780元 - Yahoo股市,-1.0
2026-03-30,2330,台積電跌破1800元，地緣政治引發外資提款，N2製程與AI需求能否支撐長線估值？｜股市話題｜豐雲學堂2026 年 03 月 - sinotrade.com.tw,1.0
2026-03-30,2330,台積電最後買進倒數 想在股東會見魏哲家的快上車！ - Yahoo新聞,0.0
2026-03-30,2330,台積電最後買進倒數 想在股東會見魏哲家的快上車! - MSN,0.0
2026-03-30,2330,台積電最後買進倒數 想在股東會見魏哲家的快上車! - msn.com,0.0
2026-03-30,2330,買不起台積電改買聯電、力積電？法人1句話打臉：「銅鑼灣扛霸子」明年賺不到3元只推這2檔 - 基金 - 旺得富理財網,0.0
2026-03-30,2330,就差1元季線跌破了…台積電最後一盤爆8287張賣單收1780元 市值46.15兆 - Yahoo新聞,0.0
2026-03-30,2330,就差1元季線跌破了…台積電最後一盤爆8287張賣單收1780元 市值46.15兆 - tw.news.yahoo.com,0.0
2026-03-30,2330,買不起台積電改買聯電、力積電？法人1句話打臉：「銅鑼灣扛霸子」明年賺不到3元只推這2檔 - 基金 - wantrich.chinatimes.com,0.0
2026-03-30,2330,買不起台積電改買聯電、力積電？法人1句話打臉：「銅鑼灣扛霸子」明年賺不到3元只推這2檔 - 基金 - 旺得富理財網,0.0
2026-03-30,2330,台積電最後買進倒數 想在股東會見魏哲家的快上車！ - 三立新聞網SETN.com,0.0
2026-03-30,2330,台積電最後買進倒數 想在股東會見魏哲家的快上車！ - inews.setn.com,0.0
2026-03-30,2330,2330 台積電 - 🔥【重磅訊息觀測站】🔥 - 股市爆料同學會 - CMoney,0.0
2026-03-30,2330,尾盤殺聲衝著台積電來 台股重摔594點誰在逆風飛｜Yahoo財經掃描 - Yahoo股市,0.0
2026-03-30,2330,尾盤殺聲衝著台積電來 台股重摔594點誰在逆風飛｜Yahoo財經掃描 - tw.stock.yahoo.com,0.0
2026-03-30,2330,外資再砍639億元 　調節台積電、鴻海逾萬張 - ETtoday財經雲,0.0
2026-03-30,2330,外資再砍639億元 　調節台積電、鴻海逾萬張 - finance.ettoday.net,0.0
2026-03-30,2330,2330 台積電 - 盤後爆報（定價風險再度提高） - 股市爆料同學會 - CMoney,0.5
2026-03-30,2330,台積電殺尾盤收1780、面臨季線保衛戰 台股跌破3萬3千點 - Yahoo新聞,0.0
2026-03-30,2330,台積電目標價調升至2800元 花旗銀行理由全說了 - ec.ltn.com.tw,1.0
2026-03-30,2330,台積電目標價調升至2800元 花旗銀行理由全說了 - 自由財經,1.0
2026-03-30,2330,2330 台積電 - 美光、AOI 等熱門股慘避險基金投降連6 週狂拋股- 股市爆料同學會 - cmoney.tw,1.0
2026-03-30,2330,2330 台積電 - 美光、AOI 等熱門股慘避險基金投降連6 週狂拋股- 股市爆料同學會 - CMoney,1.0
2026-03-30,2330,"花旗：台積電2027年 EPS 可達130.72元 目標價上調7.6%至2,800元 - 經濟日報",1.0
2026-03-30,2330,少賺了？黃鐙輝南港換房「千元賣台積電」 理財達人：完全正確 - n.yam.com,0.0
2026-03-30,2330,少賺了？黃鐙輝南港換房「千元賣台積電」 理財達人：完全正確 - 蕃新聞,0.0
2026-03-30,2330,少賺了？黃鐙輝南港換房「千元賣台積電」 理財達人：完全正確 - taiwanhot.net,0.0
2026-03-30,2330,少賺了？黃鐙輝南港換房「千元賣台積電」 理財達人：完全正確 - 台灣好新聞,0.0
2026-03-30,2330,2330 台積電 - 風雨見真章！ - 股市爆料同學會 - cmoney.tw,0.0
2026-03-30,2330,2330 台積電 - 風雨見真章！ - 股市爆料同學會 - CMoney,0.0
2026-03-31,2330,台積電（2330）上看2800元？多數人不信：外資邊按讚邊賣出 - 聯合新聞網,0.0
2026-03-31,2330,台積電（2330）上看2800元？多數人不信：外資邊按讚邊賣出 - udn.com,-0.5
2026-03-31,2330,台積電最後買進倒數 想在股東會見魏哲家的快上車！ - 三立新聞網SETN.com,0.0
2026-03-31,2330,台積電最後買進倒數 想在股東會見魏哲家的快上車！ - inews.setn.com,0.0
2026-03-31,2330,獲利年增285%！「半導體設備廠」2月EPS賺逾1股本 台積電CoWoS爆量訂單湧入 - Yahoo股市,0.5
2026-03-31,2330,獲利年增285%！「半導體設備廠」2月EPS賺逾1股本 台積電CoWoS爆量訂單湧入 - tw.stock.yahoo.com,0.5
2026-03-31,2330,台積電跌5元至1775再翻紅　台股跌233點後收斂 - ETtoday財經雲,0.0
2026-03-31,2330,台積電跌5元至1775再翻紅　台股跌233點後收斂 - finance.ettoday.net,0.0
2026-03-31,2330,2330 台積電 - 快訊！伊朗總統：願在獲得保障的情況下結束戰爭！美股瞬間暴漲！ - 股市爆料同學會 - CMoney,-0.5
2026-03-31,2330,2330 台積電 - 快訊！伊朗總統：願在獲得保障的情況下結束戰爭！美股瞬間暴漲！ - 股市爆料同學會 - cmoney.tw,-0.5
2026-03-31,2330,【即時新聞】台積電今日開盤下跌5元至1775元，ADR同步下滑3.13% - cmnews.com.tw,0.0
2026-03-31,2330,【即時新聞】台積電今日開盤下跌5元至1775元，ADR同步下滑3.13% - CMoney投資網誌,0.5
2026-03-31,2330,台積電（2330）跌破季線外資卻喊上2800元！PTT酸爆：出貨文你倒是買啊 - 聯合新聞網,0.5
2026-03-31,2330,台積電（2330）跌破季線外資卻喊上2800元！PTT酸爆：出貨文你倒是買啊| 台股雜談| 股市 - 聯合新聞網,0.5
2026-03-31,2330,台積電（2330）跌破季線外資卻喊上2800元！PTT酸爆：出貨文你倒是買啊 - udn.com,0.0
2026-03-31,2330,【即時新聞】台積電(2330)今日盤中翻紅抗跌，力撐台股從逾400點跌幅收斂至百點 - CMoney投資網誌,0.0
2026-03-31,2330,【即時新聞】台積電(2330)今日盤中翻紅抗跌，力撐台股從逾400點跌幅收斂至百點 - cmnews.com.tw,-0.5
2026-03-31,2330,【即時新聞】台積電(2330)今日盤中翻紅抗跌，力撐台股從逾400點跌幅收斂至百點 - CMoney,-0.5
2026-03-31,2330,【即時新聞】台積電(2330)今日盤中翻紅抗跌，力撐台股從逾400點跌幅收斂至百點 - cmoney.tw,-0.5
2026-03-31,2330,多頭總司令撂話！張錫：台積電具2500元實力　台股跌破季線找買點 - ETtoday財經雲,0.5
2026-03-31,2330,台積電最後一單破萬張絕殺收最低1760　台股3月狂瀉3691點 - ETtoday財經雲,-0.5
2026-03-31,2330,台積電最後一單破萬張絕殺收最低1760 台股3月狂瀉3691點 - ETtoday財經雲,-0.5
2026-03-31,2330,台積電最後一單破萬張絕殺收最低1760　台股3月狂瀉3691點 - finance.ettoday.net,-0.5
2026-03-31,2330,台積電（2330）跌破1800元能進？閉眼隨便買…多頭總司令張錫：明年上看3000元 - 聯合新聞網,0.0
2026-03-31,2330,台積電（2330）跌破1800元能進？閉眼隨便買…多頭總司令張錫：明年上看3000元 - udn.com,-0.5
2026-03-31,2330,【即時新聞】台積電今日盤中最低跌至1760元，受美股修正與中東局勢影響下跌20元 - cmnews.com.tw,-1.0
2026-03-31,2330,【即時新聞】台積電今日盤中最低跌至1760元，受美股修正與中東局勢影響下跌20元 - CMoney投資網誌,-1.0
2026-03-31,2330,台股摜破3萬2大關失守季線！台積電1800元回不去…再跌20元 成交額飆866億元居冠 - FTNN 新聞網,0.5
2026-03-31,2330,台積電（2330）跌破1800元能進？閉眼隨便買…多頭總司令張錫：明年上看3000元 - Yahoo新聞,-0.5
2026-03-31,2330,台積電（2330）跌破1800元能進？閉眼隨便買…多頭總司令張錫：明年上看3000元 - tw.news.yahoo.com,-0.5
2026-03-31,2330,台積電日本廠改3奈米後年量產　經濟部准了 - ETtoday財經雲,0.0
2026-03-31,2330,台積電熊本廠升級3奈米製程 經濟部准了！ - 聯合新聞網,0.5
2026-03-31,2330,《證交所》今日單一證券鉅額成交股票：川湖、台積電、信邦 - 富聯網,0.5
2026-03-31,2330,《證交所》今日單一證券鉅額成交股票：川湖、台積電、信邦 - ww2.money-link.com.tw,0.5
2026-03-31,2330,2330 台積電 - 股價飆漲有跡可循？從分點看懂關鍵主力佈局- 股市爆料同學會 - cmoney.tw,1.0
2026-03-31,2330,2330 台積電 - 股價飆漲有跡可循？從分點看懂關鍵主力佈局- 股市爆料同學會 - CMoney,1.0
2026-03-31,2330,外資賣超台股807億　鴻海、台積電入列賣最多前十個股 - ETtoday財經雲,0.0
2026-03-31,2330,外資賣超台股807億　鴻海、台積電入列賣最多前十個股 - finance.ettoday.net,0.0
2026-03-31,2330,2330 台積電 - 2026/03/30 00981A今日操作明細- 股市爆料同學會 - cmoney.tw,0.0
2026-03-31,2330,2330 台積電 - 2026/03/30 00981A今日操作明細- 股市爆料同學會 - CMoney,0.0
2026-03-31,2330,2330 台積電 - 【4/1盤前報報】地緣解藥降臨！費半狂飆6% 點燃暴力反彈- 股市爆料同學會 - CMoney,-1.0
2026-03-31,2330,2330 台積電 - 【4/1盤前報報】地緣解藥降臨！費半狂飆6% 點燃暴力反彈- 股市爆料同學會 - cmoney.tw,-1.0
2026-03-31,2330,台股漲1290點史上第4大！台積電、記憶體發爐 指數重返3萬3 - stock.ltn.com.tw,0.5
2026-03-31,2330,台積電股價回檔別慌！多頭總司令分析「這價格放心買」明年衝3字頭 - Yahoo新聞,0.5
2026-03-31,2330,【即時新聞】台積電今日收1760元，下跌20元跌幅1.1%，相對抗跌支撐大盤 - CMoney投資網誌,0.0
2026-03-31,2330,【即時新聞】台積電今日收1760元，下跌20元跌幅1.1%，相對抗跌支撐大盤 - cmnews.com.tw,-0.5
2026-03-31,2330,【即時新聞】台積電今日早盤一度翻紅試圖撐盤，午盤賣壓湧現電子股重挫 - CMoney投資網誌,0.5
2026-03-31,2330,【即時新聞】台積電今日早盤一度翻紅試圖撐盤，午盤賣壓湧現電子股重挫 - cmnews.com.tw,0.0
2026-03-31,2330,【即時新聞】台積電今日股價下跌20元收1760元，大盤重挫近800點權值股相對抗跌 - CMoney投資網誌,-0.5
2026-03-31,2330,【即時新聞】台積電今日股價下跌20元收1760元，大盤重挫近800點權值股相對抗跌 - cmnews.com.tw,-1.0
2026-03-31,2330,2330 台積電 - 【老楊盤後】1451點的暴力回補：是慣性改變，還是撤退掩護？ - 股市爆料同學會 - CMoney,0.5
2026-03-31,2330,【即時新聞】台積電在AI主導資本市場吸納資源，供應鏈10年漲10倍論述引領成長 - CMoney投資網誌,1.0
2026-03-31,2330,【即時新聞】台積電在AI主導資本市場吸納資源，供應鏈10年漲10倍論述引領成長 - cmnews.com.tw,1.0
2026-03-31,2330,2330 台積電 - 荷莫茲的曙光與權王的奇蹟：台股史上第二大漲點的冷靜觀察- 股市爆料同學會 - CMoney,0.5
2026-03-31,2330,2330 台積電 - 荷莫茲的曙光與權王的奇蹟：台股史上第二大漲點的冷靜觀察- 股市爆料同學會 - cmoney.tw,0.5
2026-03-31,2330,獲利、績效紅不讓 台積電、緯穎創佳績 - Yahoo股市,1.0
2026-03-31,2330,獲利、績效紅不讓 台積電、緯穎創佳績 - tw.stock.yahoo.com,1.0
2026-03-31,2330,台積電帶旺！00927「報酬力、配息力、填息力」三箭齊發　升級月配組合吸金 - finance.ettoday.net,1.0
2026-03-31,2330,台積電帶旺！00927「報酬力、配息力、填息力」三箭齊發　升級月配組合吸金 - ETtoday財經雲,1.0
2026-03-31,2330,【即時新聞】台積電法說會4月16日登場，預期激勵台股反彈2000至3000點 - CMoney投資網誌,1.0
2026-03-31,2330,【即時新聞】台積電法說會4月16日登場，預期激勵台股反彈2000至3000點 - cmnews.com.tw,0.5
2026-03-31,2330,【即時新聞】三星宣布2030年前1奈米製程量產，挑戰台積電晶圓代工龍頭地位 - CMoney投資網誌,1.0
